autolabel_map.feature,autolabel_map.tag,autolabel_map.cnt,autolabel_map.month,autolabel_map.day
ft_tag_city,71250000,531,201910,20191017
ft_tag_province,63000000,66194,201910,20191017
ft_tag_city,32100000,47712,201910,20191017
ft_tag_city,37030000,48930,201910,20191017
ft_tag_city,61040000,43598,201910,20191017
ft_tag_city,22050000,16684,201910,20191017
ft_tag_city,45120000,30329,201910,20191017
ft_tag_city,36010000,100994,201910,20191017
ft_tag_city,35070000,23597,201910,20191017
ft_tag_city,21030000,33402,201910,20191017
ft_tag_city,34050000,18769,201910,20191017
ft_tag_city,44520000,41531,201910,20191017
ft_tag_province,43000000,625636,201910,20191017
ft_tag_city,33030000,140192,201910,20191017
ft_tag_city,71080000,1100,201910,20191017
ft_tag_city,32090000,67355,201910,20191017
ft_tag_city,41120000,20782,201910,20191017
ft_gz_car_price,999,5303689,201910,20191017
ft_gz_consumption_capacity,999,5678211,201910,20191017
ft_gz_income_1,999,5678260,201910,20191017
ft_tag_city,63250000,2712,201910,20191017
ft_tag_city,46902600,1445,201910,20191017
ft_tag_city,71340000,306,201910,20191017
ft_tag_city,44090000,40886,201910,20191017
ft_tag_city,53040000,53369,201910,20191017
ft_tag_city,14050000,26025,201910,20191017
ft_tag_city,37120000,11605,201910,20191017
ft_tag_city,52020000,23272,201910,20191017
ft_tag_city,13030000,34922,201910,20191017
ft_tag_city,36100000,26218,201910,20191017
ft_tag_city,51080000,18631,201910,20191017
ft_tag_city,65040000,4391,201910,20191017
ft_tag_city,21120000,20476,201910,20191017
ft_tag_province,35000000,536674,201910,20191017
ft_tag_city,51340000,27313,201910,20191017
ft_tag_city,65300000,2568,201910,20191017
ft_tag_city,62060000,12912,201910,20191017
ft_tag_city,23070000,8875,201910,20191017
ft_tag_city,32020000,114946,201910,20191017
ft_tag_city,36090000,40161,201910,20191017
ft_tag_city,45040000,24842,201910,20191017
ft_tag_city,53290000,30682,201910,20191017
ft_tag_city,31000000,485108,201910,20191017
ft_tag_city,44180000,34063,201910,20191017
ft_tag_province,31000000,485108,201910,20191017
ft_tag_city,44020000,24323,201910,20191017
ft_tag_city,46902300,3342,201910,20191017
ft_tag_city,52270000,29641,201910,20191017
ft_tag_city,43080000,11426,201910,20191017
ft_tag_city,65290000,13893,201910,20191017
ft_tag_city,51170000,35743,201910,20191017
ft_dev_root_blacklist,NULL,1,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_1_4,537,201910,20191018
ft_app_act_30d_finance_cnt_change,0_1_4,5,201910,20191018
ft_app_act_30d_finance_days_change,0_1_4,2504,201910,20191018
ft_app_act_30d_finance_times_change,0_1_4,4344,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,0_1_4,2,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_1_4,82,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_1_4,185,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,0_1_4,4,201910,20191018
ft_app_ins_current_finance_cnt_change,0_1_4,2,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,0_1_4,5,201910,20191018
ft_lbs_dis_label,NULL,9112204,201910,20191018
ft_dev_phone_brand,NULL,151316,201910,20191018
ft_dev_phone_model,NULL,10863022,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,0_1_4,3,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_1_4,183,201910,20191018
ft_app_act_30d_debit_credit_times_change,0_1_5,358,201910,20191018
ft_app_act_30d_finance_days_change,0_1_5,2086,201910,20191018
ft_app_act_30d_finance_times_change,0_1_5,3546,201910,20191018
ft_app_act_30d_micro_loan_days_change,0_1_5,79,201910,20191018
ft_app_act_30d_micro_loan_times_change,0_1_5,151,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,0_1_5,2,201910,20191018
ft_app_act_30d_debit_credit_days_change,0_1_5,188,201910,20191018
ft_dev_phone_brand,Mstar,9570,201910,20191018
ft_dev_phone_model,JSN-AL00a,71531,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_0_0,2870,201910,20191018
ft_app_act_30d_finance_cnt_change,5_0_0,2,201910,20191018
ft_app_act_30d_finance_days_change,5_0_0,1524,201910,20191018
ft_app_act_30d_finance_times_change,5_0_0,19358,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,5_0_0,1,201910,20191018
ft_app_act_30d_micro_loan_days_change,5_0_0,105,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_0_0,1687,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,5_0_0,15,201910,20191018
ft_app_ins_current_finance_cnt_change,5_0_0,22,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,5_0_0,8,201910,20191018
ft_tag_age,18-24,4094786,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,5_0_0,3,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_0_0,213,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_5_0,95,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_0_1,211,201910,20191018
ft_app_act_30d_finance_days_change,-1_5_0,11,201910,20191018
ft_app_act_30d_finance_days_change,5_0_1,438,201910,20191018
ft_app_act_30d_finance_times_change,-1_5_0,1240,201910,20191018
ft_app_act_30d_finance_times_change,5_0_1,3015,201910,20191018
ft_app_act_30d_micro_loan_days_change,5_0_1,16,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_5_0,41,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_0_1,97,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,5_0_1,1,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_5_0,1,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_0_1,25,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_5_1,32,201910,20191018
ft_app_act_30d_debit_credit_times_change,3_0_-1,1319,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_0_2,58,201910,20191018
ft_app_act_30d_finance_cnt_change,3_0_-1,13,201910,20191018
ft_app_act_30d_finance_days_change,-1_5_1,87,201910,20191018
ft_app_act_30d_finance_days_change,3_0_-1,1875,201910,20191018
ft_app_act_30d_finance_days_change,5_0_2,89,201910,20191018
ft_app_act_30d_finance_times_change,-1_5_1,873,201910,20191018
ft_app_act_30d_finance_times_change,3_0_-1,13565,201910,20191018
ft_app_act_30d_finance_times_change,5_0_2,1157,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,3_0_-1,4,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_5_1,3,201910,20191018
ft_app_act_30d_micro_loan_days_change,3_0_-1,36,201910,20191018
ft_app_act_30d_micro_loan_days_change,5_0_2,1,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_5_1,13,201910,20191018
ft_app_act_30d_micro_loan_times_change,3_0_-1,719,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_0_2,19,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,3_0_-1,27,201910,20191018
ft_app_ins_current_finance_cnt_change,3_0_-1,20,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,3_0_-1,5,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,3_0_-1,13,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_5_1,5,201910,20191018
ft_app_act_30d_debit_credit_days_change,3_0_-1,101,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_0_2,9,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_5_2,20,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_0_3,108,201910,20191018
ft_app_act_30d_finance_cnt_change,-1_5_2,2,201910,20191018
ft_app_act_30d_finance_days_change,-1_5_2,94,201910,20191018
ft_app_act_30d_finance_days_change,5_0_3,46,201910,20191018
ft_app_act_30d_finance_times_change,-1_5_2,527,201910,20191018
ft_app_act_30d_finance_times_change,5_0_3,1795,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_5_2,2,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_5_2,8,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_0_3,42,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,-1_5_2,1,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_5_2,7,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_0_3,2,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_5_3,60,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_0_4,64,201910,20191018
ft_app_act_30d_finance_days_change,-1_5_3,123,201910,20191018
ft_app_act_30d_finance_days_change,5_0_4,27,201910,20191018
ft_app_act_30d_finance_times_change,-1_5_3,1279,201910,20191018
ft_app_act_30d_finance_times_change,5_0_4,1029,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_5_3,1,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_5_3,20,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_0_4,17,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_5_3,8,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_0_4,1,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_4_-1,156,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_5_4,61,201910,20191018
ft_app_act_30d_debit_credit_times_change,5_0_5,109,201910,20191018
ft_app_act_30d_finance_days_change,-1_4_-1,85,201910,20191018
ft_app_act_30d_finance_days_change,-1_5_4,163,201910,20191018
ft_app_act_30d_finance_days_change,5_0_5,21,201910,20191018
ft_app_act_30d_finance_times_change,-1_4_-1,2764,201910,20191018
ft_app_act_30d_finance_times_change,-1_5_4,1301,201910,20191018
ft_app_act_30d_finance_times_change,5_0_5,2078,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,-1_4_-1,1,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_5_4,2,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_4_-1,50,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_5_4,14,201910,20191018
ft_app_act_30d_micro_loan_times_change,5_0_5,29,201910,20191018
ft_tag_age,25-34,6290746,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,-1_4_-1,1,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_4_-1,3,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_5_4,6,201910,20191018
ft_app_act_30d_debit_credit_days_change,5_0_5,2,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_5_5,307,201910,20191018
ft_app_act_30d_finance_days_change,-1_5_5,668,201910,20191018
ft_app_act_30d_finance_times_change,-1_5_5,8147,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_5_5,17,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_5_5,95,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,-1_5_5,3,201910,20191018
ft_app_ins_current_finance_cnt_change,-1_5_5,8,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,-1_5_5,2,201910,20191018
ft_gezhen_multi_loan_level,high,106229,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_5_5,31,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_-1_0,567445,201910,20191018
ft_app_act_30d_finance_cnt_change,-1_-1_0,477637,201910,20191018
ft_app_act_30d_finance_days_change,-1_-1_0,477637,201910,20191018
ft_app_act_30d_finance_times_change,-1_-1_0,477637,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,-1_-1_0,571839,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_-1_0,571839,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_-1_0,571839,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,-1_-1_0,45538,201910,20191018
ft_app_ins_current_finance_cnt_change,-1_-1_0,24581,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,-1_-1_0,46187,201910,20191018
ft_dev_phone_brand,BAOFENG,12895,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,-1_-1_0,567445,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_-1_0,567445,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_-1_1,4331,201910,20191018
ft_app_act_30d_finance_cnt_change,-1_-1_1,96370,201910,20191018
ft_app_act_30d_finance_days_change,-1_-1_1,88047,201910,20191018
ft_app_act_30d_finance_times_change,-1_-1_1,55962,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,-1_-1_1,2592,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_-1_1,2488,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_-1_1,1804,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,-1_-1_1,1187,201910,20191018
ft_app_ins_current_finance_cnt_change,-1_-1_1,21064,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,-1_-1_1,580,201910,20191018
ft_dev_phone_brand,Gionee,156387,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,-1_-1_1,6916,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_-1_1,6546,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_-1_2,1049,201910,20191018
ft_app_act_30d_debit_credit_times_change,3_2_0,823,201910,20191018
ft_app_act_30d_finance_cnt_change,-1_-1_2,383,201910,20191018
ft_app_act_30d_finance_cnt_change,3_2_0,27,201910,20191018
ft_app_act_30d_finance_days_change,-1_-1_2,5531,201910,20191018
ft_app_act_30d_finance_days_change,3_2_0,4000,201910,20191018
ft_app_act_30d_finance_times_change,-1_-1_2,14831,201910,20191018
ft_app_act_30d_finance_times_change,3_2_0,9475,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,-1_-1_2,14,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,3_2_0,7,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_-1_2,76,201910,20191018
ft_app_act_30d_micro_loan_days_change,3_2_0,121,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_-1_2,335,201910,20191018
ft_app_act_30d_micro_loan_times_change,3_2_0,383,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,-1_-1_2,43,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,3_2_0,60,201910,20191018
ft_app_ins_current_finance_cnt_change,-1_-1_2,894,201910,20191018
ft_app_ins_current_finance_cnt_change,3_2_0,48,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,-1_-1_2,8,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,3_2_0,26,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,-1_-1_2,75,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,3_2_0,31,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_-1_2,307,201910,20191018
ft_app_act_30d_debit_credit_days_change,3_2_0,296,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_-1_3,1003,201910,20191018
ft_app_act_30d_debit_credit_times_change,2_3_-1,306,201910,20191018
ft_app_act_30d_debit_credit_times_change,3_2_1,798,201910,20191018
ft_app_act_30d_finance_cnt_change,-1_-1_3,53,201910,20191018
ft_app_act_30d_finance_cnt_change,2_3_-1,45,201910,20191018
ft_app_act_30d_finance_cnt_change,3_2_1,473,201910,20191018
ft_app_act_30d_finance_days_change,-1_-1_3,1840,201910,20191018
ft_app_act_30d_finance_days_change,2_3_-1,1561,201910,20191018
ft_app_act_30d_finance_days_change,3_2_1,15667,201910,20191018
ft_app_act_30d_finance_times_change,-1_-1_3,14492,201910,20191018
ft_app_act_30d_finance_times_change,2_3_-1,5037,201910,20191018
ft_app_act_30d_finance_times_change,3_2_1,14639,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,-1_-1_3,2,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,2_3_-1,2,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,3_2_1,16,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_-1_3,23,201910,20191018
ft_app_act_30d_micro_loan_days_change,2_3_-1,19,201910,20191018
ft_app_act_30d_micro_loan_days_change,3_2_1,176,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_-1_3,291,201910,20191018
ft_app_act_30d_micro_loan_times_change,2_3_-1,90,201910,20191018
ft_app_act_30d_micro_loan_times_change,3_2_1,236,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,-1_-1_3,9,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,2_3_-1,27,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,3_2_1,539,201910,20191018
ft_app_ins_current_finance_cnt_change,-1_-1_3,208,201910,20191018
ft_app_ins_current_finance_cnt_change,2_3_-1,306,201910,20191018
ft_app_ins_current_finance_cnt_change,3_2_1,2409,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,-1_-1_3,6,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,2_3_-1,2,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,3_2_1,96,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,-1_-1_3,11,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,2_3_-1,8,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,3_2_1,112,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_-1_3,85,201910,20191018
ft_app_act_30d_debit_credit_days_change,2_3_-1,63,201910,20191018
ft_app_act_30d_debit_credit_days_change,3_2_1,621,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_-1_4,281,201910,20191018
ft_app_act_30d_debit_credit_times_change,3_2_2,505,201910,20191018
ft_app_act_30d_finance_cnt_change,-1_-1_4,4,201910,20191018
ft_app_act_30d_finance_cnt_change,3_2_2,1021,201910,20191018
ft_app_act_30d_finance_days_change,-1_-1_4,822,201910,20191018
ft_app_act_30d_finance_days_change,3_2_2,14552,201910,20191018
ft_app_act_30d_finance_times_change,-1_-1_4,4777,201910,20191018
ft_app_act_30d_finance_times_change,3_2_2,9934,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,-1_-1_4,1,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,3_2_2,12,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_-1_4,12,201910,20191018
ft_app_act_30d_micro_loan_days_change,3_2_2,141,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_-1_4,69,201910,20191018
ft_app_act_30d_micro_loan_times_change,3_2_2,148,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,-1_-1_4,4,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,3_2_2,1335,201910,20191018
ft_app_ins_current_finance_cnt_change,-1_-1_4,29,201910,20191018
ft_app_ins_current_finance_cnt_change,3_2_2,30314,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,3_2_2,144,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,3_2_2,90,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_-1_4,29,201910,20191018
ft_app_act_30d_debit_credit_days_change,3_2_2,573,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_-1_5,339,201910,20191018
ft_app_act_30d_debit_credit_times_change,3_2_3,824,201910,20191018
ft_app_act_30d_finance_cnt_change,-1_-1_5,1,201910,20191018
ft_app_act_30d_finance_cnt_change,3_2_3,431,201910,20191018
ft_app_act_30d_finance_days_change,-1_-1_5,571,201910,20191018
ft_app_act_30d_finance_days_change,3_2_3,8167,201910,20191018
ft_app_act_30d_finance_times_change,-1_-1_5,6749,201910,20191018
ft_app_act_30d_finance_times_change,3_2_3,14872,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,3_2_3,3,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_-1_5,10,201910,20191018
ft_app_act_30d_micro_loan_days_change,3_2_3,52,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_-1_5,110,201910,20191018
ft_app_act_30d_micro_loan_times_change,3_2_3,167,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,-1_-1_5,1,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,3_2_3,217,201910,20191018
ft_app_ins_current_finance_cnt_change,-1_-1_5,6,201910,20191018
ft_app_ins_current_finance_cnt_change,3_2_3,5933,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,-1_-1_5,1,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,3_2_3,23,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,-1_-1_5,1,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,3_2_3,34,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_-1_5,36,201910,20191018
ft_app_act_30d_debit_credit_days_change,3_2_3,291,201910,20191018
ft_app_act_30d_debit_credit_times_change,3_2_4,236,201910,20191018
ft_app_act_30d_finance_cnt_change,3_2_4,14,201910,20191018
ft_app_act_30d_finance_days_change,3_2_4,3239,201910,20191018
ft_app_act_30d_finance_times_change,3_2_4,4018,201910,20191018
ft_app_act_30d_micro_loan_days_change,3_2_4,22,201910,20191018
ft_app_act_30d_micro_loan_times_change,3_2_4,53,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,3_2_4,5,201910,20191018
ft_app_ins_current_finance_cnt_change,3_2_4,68,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,3_2_4,2,201910,20191018
ft_dev_phone_brand,Readboy,6116,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,3_2_4,5,201910,20191018
ft_app_act_30d_debit_credit_days_change,3_2_4,105,201910,20191018
ft_app_act_30d_debit_credit_times_change,3_2_5,136,201910,20191018
ft_app_act_30d_finance_cnt_change,3_2_5,2,201910,20191018
ft_app_act_30d_finance_days_change,3_2_5,1352,201910,20191018
ft_app_act_30d_finance_times_change,3_2_5,2298,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,3_2_5,1,201910,20191018
ft_app_act_30d_micro_loan_days_change,3_2_5,9,201910,20191018
ft_app_act_30d_micro_loan_times_change,3_2_5,41,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,3_2_5,1,201910,20191018
ft_app_ins_current_finance_cnt_change,3_2_5,9,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,3_2_5,1,201910,20191018
ft_app_act_30d_debit_credit_days_change,3_2_5,55,201910,20191018
ft_dev_phone_model,OPPO A57,204622,201910,20191018
ft_lbs_residence_stability,true,7879855,201910,20191018
ft_lbs_workplace_stability,true,7712697,201910,20191018
ft_dev_phone_brand,Android,34812,201910,20191018
ft_app_act_30d_debit_credit_times_change,1_4_0,381,201910,20191018
ft_app_act_30d_finance_cnt_change,1_4_0,5,201910,20191018
ft_app_act_30d_finance_days_change,1_4_0,666,201910,20191018
ft_app_act_30d_finance_times_change,1_4_0,3083,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,1_4_0,2,201910,20191018
ft_app_act_30d_micro_loan_days_change,1_4_0,27,201910,20191018
ft_app_act_30d_micro_loan_times_change,1_4_0,146,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,1_4_0,10,201910,20191018
ft_app_ins_current_finance_cnt_change,1_4_0,3,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,1_4_0,3,201910,20191018
ft_dev_phone_brand,Meizu,342326,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,1_4_0,1,201910,20191018
ft_app_act_30d_debit_credit_days_change,1_4_0,63,201910,20191018
ft_app_act_30d_debit_credit_times_change,1_4_1,305,201910,20191018
ft_app_act_30d_finance_cnt_change,1_4_1,11,201910,20191018
ft_app_act_30d_finance_days_change,1_4_1,2781,201910,20191018
ft_app_act_30d_finance_times_change,1_4_1,2996,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,1_4_1,2,201910,20191018
ft_app_act_30d_micro_loan_days_change,1_4_1,45,201910,20191018
ft_app_act_30d_micro_loan_times_change,1_4_1,82,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,1_4_1,15,201910,20191018
ft_app_ins_current_finance_cnt_change,1_4_1,29,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,1_4_1,6,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,1_4_1,9,201910,20191018
ft_app_act_30d_debit_credit_days_change,1_4_1,130,201910,20191018
ft_app_act_30d_debit_credit_times_change,1_4_2,166,201910,20191018
ft_app_act_30d_finance_cnt_change,1_4_2,14,201910,20191018
ft_app_act_30d_finance_days_change,1_4_2,3005,201910,20191018
ft_app_act_30d_finance_times_change,1_4_2,2035,201910,20191018
ft_app_act_30d_micro_loan_days_change,1_4_2,38,201910,20191018
ft_app_act_30d_micro_loan_times_change,1_4_2,45,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,1_4_2,5,201910,20191018
ft_app_ins_current_finance_cnt_change,1_4_2,14,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,1_4_2,4,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,1_4_2,4,201910,20191018
ft_app_act_30d_debit_credit_days_change,1_4_2,155,201910,20191018
ft_app_act_30d_debit_credit_times_change,1_4_3,396,201910,20191018
ft_app_act_30d_finance_cnt_change,1_4_3,14,201910,20191018
ft_app_act_30d_finance_days_change,1_4_3,2852,201910,20191018
ft_app_act_30d_finance_times_change,1_4_3,4956,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,1_4_3,2,201910,20191018
ft_app_act_30d_micro_loan_days_change,1_4_3,43,201910,20191018
ft_app_act_30d_micro_loan_times_change,1_4_3,83,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,1_4_3,13,201910,20191018
ft_app_ins_current_finance_cnt_change,1_4_3,43,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,1_4_3,4,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,1_4_3,6,201910,20191018
ft_app_act_30d_debit_credit_days_change,1_4_3,143,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_2_0,680,201910,20191018
ft_app_act_30d_debit_credit_times_change,1_4_4,246,201910,20191018
ft_app_act_30d_finance_cnt_change,-1_2_0,40,201910,20191018
ft_app_act_30d_finance_cnt_change,1_4_4,6,201910,20191018
ft_app_act_30d_finance_days_change,-1_2_0,1233,201910,20191018
ft_app_act_30d_finance_days_change,1_4_4,2414,201910,20191018
ft_app_act_30d_finance_times_change,-1_2_0,5664,201910,20191018
ft_app_act_30d_finance_times_change,1_4_4,3411,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,-1_2_0,6,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_2_0,37,201910,20191018
ft_app_act_30d_micro_loan_days_change,1_4_4,23,201910,20191018
ft_app_act_30d_micro_loan_times_change,-1_2_0,350,201910,20191018
ft_app_act_30d_micro_loan_times_change,1_4_4,59,201910,20191018
ft_app_ins_current_debit_credit_cnt_change,1_4_4,40,201910,20191018
ft_app_ins_current_finance_cnt_change,1_4_4,132,201910,20191018
ft_app_ins_current_micro_loan_cnt_change,1_4_4,13,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,-1_2_0,19,201910,20191018
ft_app_act_30d_debit_credit_cnt_change,1_4_4,1,201910,20191018
ft_app_act_30d_debit_credit_days_change,-1_2_0,102,201910,20191018
ft_app_act_30d_debit_credit_days_change,1_4_4,99,201910,20191018
ft_app_act_30d_debit_credit_times_change,-1_2_1,485,201910,20191018
ft_app_act_30d_debit_credit_times_change,1_4_5,221,201910,20191018
ft_app_act_30d_finance_cnt_change,-1_2_1,318,201910,20191018
ft_app_act_30d_finance_cnt_change,1_4_5,2,201910,20191018
ft_app_act_30d_finance_days_change,-1_2_1,4863,201910,20191018
ft_app_act_30d_finance_days_change,1_4_5,2768,201910,20191018
ft_app_act_30d_finance_times_change,-1_2_1,6514,201910,20191018
ft_app_act_30d_finance_times_change,1_4_5,3802,201910,20191018
ft_app_act_30d_micro_loan_cnt_change,-1_2_1,9,201910,20191018
ft_app_act_30d_micro_loan_days_change,-1_2_1,62,201910,20191018
ft_app_act_30d_micro_loan_days_change,1_4_5,52,201910,20191018
