feature|if_continuous|tag|min_value|max_value|chinese_name
ft_app_act_30d_debit_credit_times_change|0|1_-1_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_-1_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_-1_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_-1_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_-1_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_0_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_0_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_0_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_0_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_0_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_0_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_0_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_1_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_1_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_1_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_1_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_1_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_1_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_1_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_2_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_2_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_2_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_2_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_2_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_2_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_2_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_3_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_3_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_3_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_3_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_3_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_3_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_3_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_4_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_4_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_4_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_4_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_4_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_4_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_4_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_5_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_5_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_5_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_5_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_5_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_5_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|1_5_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_-1_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_-1_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_-1_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_-1_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_-1_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_-1_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_-1_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_0_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_0_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_0_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_0_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_0_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_0_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_0_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_1_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_1_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_1_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_1_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_1_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_1_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_1_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_2_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_2_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_2_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_2_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_2_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_2_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_2_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_3_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_3_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_3_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_3_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_3_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_3_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_3_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_4_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_4_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_4_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_4_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_4_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_4_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_4_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_5_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_5_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_5_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_5_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_5_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_5_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|2_5_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_-1_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_-1_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_-1_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_-1_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_-1_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_-1_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_-1_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_0_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_0_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_0_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_0_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_0_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_0_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_0_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_1_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_1_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_1_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_1_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_1_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_1_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_1_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_2_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_2_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_2_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_2_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_2_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_2_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_2_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_3_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_3_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_3_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_3_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_3_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_3_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_3_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_4_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_4_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_4_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_4_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_4_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_4_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_4_5|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_5_-1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_5_0|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_5_1|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_5_2|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_5_3|||近三月每30天借贷类APP活跃次数的趋势状态类别
ft_app_act_30d_debit_credit_times_change|0|3_5_4|||近三月每30天借贷类APP活跃次数的趋势状态类别
